Track Name,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Genre,hiphop,rap,pop,electronic,trap,indie,rnb,rock,dance,reggaeton,Label
Bläulich,Apache 207,0.7959999999999999,0.687,1,-7.855,1,0.35700000000000004,0.0633,0.000443,0.11800000000000001,0.222,153.959,196230,4,"rap,hip-hop,german,rap,hip-hop,german",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nights Like This (feat. Ty Dolla $ign),Kehlani,0.61,0.725,8,-5.131,1,0.15,0.36700000000000005,0.0,0.154,0.29100000000000004,146.16299999999998,201788,4,"rnb,rnb,soul,pop",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Higher We Go - Intro,Migos,0.815,0.547,8,-4.041,1,0.0942,0.0768,0.0,0.215,0.183,152.0,255849,4,"hip-hop,trap,rap,trap+rap,hip-hop,trap,rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
All We Know,The Chainsmokers,0.662,0.586,0,-8.821,1,0.0307,0.09699999999999999,0.0027199999999999998,0.115,0.29600000000000004,90.0,194080,4,"pop,phoebe+ryan,the+chainsmokers,2016,future+bass,electronic,pop,house",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Capital Letters,Hailee Steinfeld,0.672,0.82,0,-5.473,1,0.0767,0.0342,6.67e-06,0.0921,0.46299999999999997,100.069,219387,4,"pop,bloodpop,soundtrack,pop,female+vocalists,dance",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Breathe Deeper,Tame Impala,0.664,0.848,11,-4.51,0,0.0322,0.0245,0.000127,0.172,0.502,104.99799999999999,372867,4,"love+at+first+listen,2020,psychedelic+rock,psychedelic,indie+rock",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
I Might Need Security,Chance the Rapper,0.514,0.693,9,-5.867999999999999,1,0.408,0.177,0.0,0.35100000000000003,0.287,110.568,240640,3,"chance+the+rapper,rap,hip+hop,hop-hop,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
X (feat. Maluma & Ozuna) - Remix,Nicky Jam,0.6629999999999999,0.696,9,-4.957,0,0.10300000000000001,0.0561,3.77e-05,0.0778,0.738,180.113,235747,4,"reggaeton,latin,reggaeton,latin,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Daisies,Katy Perry,0.639,0.546,1,-5.382000000000001,1,0.0407,0.0837,0.0,0.122,0.149,122.179,173124,4,"pop,2020,katy+perry,pop,female+vocalists,pop+rock",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Like It Is,Kygo,0.794,0.728,1,-6.7589999999999995,1,0.114,0.121,8.82e-06,0.22699999999999998,0.36,105.024,183067,4,"tropical+house,pop,fav,workout,electronic,house,chillout",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Boyfriend,Selena Gomez,0.8109999999999999,0.512,2,-6.38,1,0.17300000000000001,0.21600000000000003,0.0266,0.077,0.336,92.025,161188,4,"pop,sexy,pop,female+vocalists,disney",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Harleys In Hawaii,Katy Perry,0.722,0.757,10,-6.207000000000001,0,0.132,0.185,6.32e-06,0.126,0.721,140.094,185815,4,"pop,katy+perry,2019,pop,female+vocalists,pop+rock",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Freeee (Ghost Town Pt. 2),KIDS SEE GHOSTS,0.33399999999999996,0.81,9,-4.855,0,0.0632,0.00457,0.0,0.158,0.306,151.643,206605,4,"rap,rock,hip-hop,kanye+west,kid+cudi,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Blanco,J Balvin,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.01299999999999,145800,4,"reggaeton,dance,trap,reggaeton,pop,colombian",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
The Other Side (from Trolls World Tour),SZA,0.76,0.607,7,-6.274,1,0.0964,0.00277,0.0,0.132,0.7090000000000001,105.979,188187,4,"funk,pop,dance,soundtrack,justin+timberlake,rnb,soul,alternative+rnb",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
Strawberry Peels (feat. Young Thug & Gunna),Lil Uzi Vert,0.862,0.65,10,-6.978,0,0.355,0.0207,0.0,0.568,0.6579999999999999,131.194,115350,4,"young+thug,lil+uzi+vert,gunna,trap,hip-hop,rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Starving,Hailee Steinfeld,0.636,0.633,4,-4.23,1,0.126,0.371,0.0,0.102,0.512,99.721,181880,4,"pop,hailee+steinfeld,love+at+first+listen,edm,pop,female+vocalists,dance",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Hobby Hobby,MERO,0.737,0.75,8,-6.4639999999999995,1,0.298,0.379,0.0,0.131,0.857,81.955,153308,4,"rap,german,hip-hop,german+rap,deutschrap,rap,german,hip-hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Negro,J Balvin,0.795,0.9109999999999999,0,-2.228,1,0.0875,0.0157,0.20600000000000002,0.131,0.8,164.081,182093,4,"reggaeton,pop,colombian,all,reggaeton,pop,colombian",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Mad Love,Sean Paul,0.7929999999999999,0.8240000000000001,2,-3.4760000000000004,1,0.177,0.006,3.29e-06,0.16899999999999998,0.611,98.01899999999999,199945,4,"just+dance,2018,dancehall,reggae,hip-hop",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Live Off My Closet (feat. Future),Lil Baby,0.807,0.6779999999999999,6,-3.2439999999999998,0,0.177,0.0345,0.0,0.0986,0.21,147.004,173061,4,"rap,hip-hop,hip+hop,trap,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Pop Out (feat. Lil Tjay),Polo G,0.861,0.621,1,-7.106,1,0.36200000000000004,0.121,0.0,0.0689,0.254,83.976,166640,4,"rap,hip+hop,trap,polo+g,lil+tjay,rap,hip-hop,american",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Sasuke,Lil Uzi Vert,0.8590000000000001,0.47700000000000004,1,-6.1160000000000005,1,0.428,0.00414,0.0,0.0819,0.153,145.97899999999998,251336,4,"pop+rap,trap+rap,lil+uzi+vert,trap,hip-hop,rap",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Keanu Reeves,Logic,0.71,0.888,2,-6.457000000000001,1,0.235,0.0591,0.0,0.134,0.816,170.19299999999998,225987,4,"logic,rap,hip-hop,1-30-19,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
American Sports,Arctic Monkeys,0.37200000000000005,0.865,7,-4.288,0,0.0513,0.0016899999999999999,0.00293,0.127,0.594,176.68900000000002,158040,3,"indie+rock,alternative+rock,i+love,the+first+line+hoooo,indie+rock,indie,british",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
Like Home (feat. Alicia Keys),Eminem,0.778,0.7829999999999999,8,-4.534,1,0.239,0.258,0.0,0.231,0.285,109.911,245467,4,"rap,hip-hop,2010s,rap,hip-hop,eminem",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Way To Break My Heart (feat. Skrillex),Ed Sheeran,0.726,0.731,1,-6.297999999999999,0,0.159,0.11,3.45e-06,0.0928,0.43700000000000006,170.125,190293,4,"pop,dubstep,2019,2010s,ed+sheeran,acoustic,british,singer-songwriter",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
I DON'T LOVE YOU ANYMORE,"Tyler, The Creator",0.638,0.522,8,-9.814,1,0.0932,0.35200000000000004,0.0663,0.165,0.584,142.952,161200,4,"alternative,rnb,rap,hip+hop,hip-hop,rap,ofwgkta",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
ARE WE STILL FRIENDS?,"Tyler, The Creator",0.21600000000000003,0.49700000000000005,10,-8.025,1,0.0371,0.128,2.39e-06,0.111,0.313,187.308,265480,3,"hip-hop,rap,ofwgkta,underground+hip-hop,swag,hip-hop,rap,ofwgkta",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Brand New Draco,21 Savage,0.6970000000000001,0.7090000000000001,11,-6.642,0,0.298,0.040999999999999995,0.000296,0.0886,0.439,155.023,202420,4,"hip-hop,trap,rap,hip+hop,21+savage,hip-hop,trap,rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Too Much To Ask,Niall Horan,0.508,0.534,0,-6.522,1,0.0376,0.366,0.0,0.126,0.222,153.61,223044,4,"awesome,pop,pop,irish,folk",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The Bigger Picture,Lil Baby,0.59,0.618,1,-5.756,1,0.33399999999999996,0.0127,0.0,0.244,0.153,96.459,252729,3,"lil+baby,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ladders,Mac Miller,0.802,0.46299999999999997,8,-8.379,1,0.162,0.23600000000000002,0.0053100000000000005,0.105,0.29100000000000004,103.961,287040,4,"rap,hip+hop,rnb,chill,hip-hop,rap,underground+hip-hop",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
The Days,Avicii,0.59,0.7240000000000001,0,-3.278,1,0.0439,0.04,4.07e-05,0.142,0.526,127.059,278480,4,"2014,electronic,2014+single,house,electronic,dance",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Drip (feat. Migos),Cardi B,0.968,0.59,11,-7.8260000000000005,1,0.259,0.0511,0.0,0.0792,0.265,129.983,263721,4,"hip-hop,rap,trap,mountain+dew,cardi+b,hip-hop,rap,trap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Snitching (feat. Quavo & Future),Pop Smoke,0.9440000000000001,0.579,8,-4.961,1,0.191,0.0381,0.0,0.253,0.769,135.033,259346,4,"brooklyn+drill,rap,hip-hop,drill",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
We are Bulletproof : the Eternal,BTS,0.526,0.575,9,-5.215,0,0.0309,0.225,0.0,0.10800000000000001,0.19,84.04700000000001,261543,4,"bts,baekhyun,2020,k-pop,bts,kpop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Wassup (feat. Future),Lil Uzi Vert,0.762,0.622,5,-6.292999999999999,0,0.223,0.35200000000000004,0.0,0.145,0.626,130.019,193314,4,"future,lil+uzi+vert,trap,hip-hop,rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Eye 2 Eye,Huncho Jack,0.818,0.65,2,-4.328,1,0.14800000000000002,0.00122,0.0,0.10400000000000001,0.163,146.015,190679,4,"trap,hip-hop,travis+scott,takeoff,quavo,trap,rap,hip-hop",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
You Make Me,Avicii,0.586,0.727,6,-4.7989999999999995,1,0.039,0.00247,0.0107,0.152,0.496,124.99,233347,4,"electronic,dance,house,house,electronic,dance",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Earth,Lil Dicky,0.6940000000000001,0.664,2,-4.649,1,0.05,0.639,0.0,0.0929,0.6759999999999999,95.941,281500,4,"pop,uplifting,hip-hop,usa,rap,hip-hop,comedy",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lemonade,Internet Money,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.47100000000000003,140.04,195429,4,"hip-hop,urban,2020,rap,hip-hop,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Leave Me Alone,Flipp Dinero,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,195637,4,"rap,hip+hop,trap,hip-hop,flipp+dinero,trap,cloud+rap,rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Wieder Lila,Samra,0.6559999999999999,0.7559999999999999,2,-4.026,0,0.3,0.435,0.0,0.0934,0.645,168.03099999999998,188057,4,"pop,eurovision,german,azerbaijan,pop,eurovision,azerbaijan",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Big Shot (with Travis Scott),Kendrick Lamar,0.855,0.478,1,-9.116,1,0.193,0.00759,0.0,0.10099999999999999,0.284,130.018,221827,4,"rap,hip+hop,kendrick+lamar,travis+scott,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ric Flair Drip (& Metro Boomin),Offset,0.88,0.428,9,-8.28,1,0.20600000000000002,0.149,5.07e-05,0.114,0.33299999999999996,100.007,172800,4,"trap,rap,hip-hop,hip+hop,travis+scott,hip-hop,trap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Untouchable,Eminem,0.5529999999999999,0.8909999999999999,7,-3.388,1,0.505,0.0785,0.0,0.133,0.627,171.738,370133,4,"rap,eminem,10s,white+boy,rap,hip-hop,eminem",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Shotgun,George Ezra,0.672,0.735,5,-4.7330000000000005,1,0.0457,0.28600000000000003,0.0,0.242,0.754,115.741,201287,4,"indie+pop,indie,british,2010s,indie,folk,singer-songwriter",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Black & Chinese,Huncho Jack,0.667,0.848,1,-4.156000000000001,1,0.0928,0.00285,0.0029100000000000003,0.125,0.361,159.15,172017,4,"rap,hip-hop,trap,colours,travis+scott,trap,rap,hip-hop",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Bad Luck,Khalid,0.43200000000000005,0.52,1,-5.515,0,0.0548,0.27699999999999997,0.371,0.138,0.303,164.047,231653,4,"rnb,soul,pop,alternative,alternative+rnb,rnb,soul,pop",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Eleven,Khalid,0.701,0.396,4,-10.182,0,0.11900000000000001,0.11199999999999999,0.0209,0.223,0.115,129.004,206361,4,"2020,2020s,rnb,khalid,rnb,soul,pop",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Woah,Lil Baby,0.882,0.602,11,-5.553999999999999,1,0.245,0.0177,0.0,0.17800000000000002,0.43,142.959,183011,4,"lil+baby,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Skechers,DripReport,0.907,0.332,1,-9.828,1,0.0836,0.326,0.0168,0.109,0.27699999999999997,99.99799999999999,106031,4,"rap,trap,youtube,indian,india,pakistani",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Hear Me Now,Alok,0.7879999999999999,0.43,11,-7.757000000000001,1,0.0419,0.537,0.0026100000000000003,0.0936,0.461,121.99600000000001,192846,4,"electronic,house,edm,zeeba,bruno+martini,electronic,dance,brazilian",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Soldi,Mahmood,0.69,0.581,3,-9.832,0,0.0466,0.0404,0.0,0.111,0.37200000000000005,94.904,195476,4,"pop,eurovision+song+contest,eurovision,esc,eurovision+song+contest+2019,pop,italian,italy",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Adictiva,Daddy Yankee,0.7879999999999999,0.7709999999999999,4,-3.2060000000000004,0,0.0563,0.29100000000000004,5.6200000000000004e-05,0.172,0.701,99.038,207853,4,"reggaeton,latin,hip-hop,spanish,reggaeton,latin,hip-hop",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
You Be Love (feat. Billy Raffoul),Avicii,0.826,0.466,4,-7.521,0,0.0425,0.0351,0.0092,0.0833,0.5479999999999999,124.95,207546,4,"electronic,billy+raffoul,avicii,house,electronic,dance",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Pure Water (with Migos),Mustard,0.68,0.5589999999999999,0,-5.545,1,0.129,0.172,0.0,0.318,0.13699999999999998,202.00599999999997,194520,4,"2010s,migos,2019,rap,hip-hop,west+coast",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Topanga,Trippie Redd,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4,"soul,gospel,trap,10s,trippie+redd,hip-hop,trap,rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
lovely,Billie Eilish,0.35100000000000003,0.29600000000000004,4,-10.109,0,0.0333,0.934,0.0,0.095,0.12,115.28399999999999,200186,4,"pop,indie,alternative,pop,indie+pop,electropop",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
YO LE LLEGO,J Balvin,0.785,0.792,9,-4.695,0,0.0641,0.0104,0.0,0.10400000000000001,0.528,155.036,249600,4,"reggaeton,pop,colombian,all,reggaeton,pop,colombian",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",A$AP Rocky,0.428,0.754,5,-6.416,0,0.179,0.3,0.0,0.136,0.39399999999999996,125.948,315773,4,"hip-hop,rap,underground+hip-hop,swag,hip-hop,rap,underground+hip-hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
After Party,Don Toliver,0.629,0.6920000000000001,5,-8.045,1,0.0376,0.00981,0.331,0.603,0.45299999999999996,162.94799999999998,167916,4,"rap,trap,hip-hop,texas,rap,trap,hip-hop",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Carolina,Harry Styles,0.624,0.6729999999999999,4,-4.0169999999999995,0,0.0268,0.0005690000000000001,1.54e-06,0.10400000000000001,0.45799999999999996,121.986,189613,4,"rock,pop,carolina,rock,pop,alternative",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
LIGHTSKIN SH*T (feat. Future & jetsonmade),DaBaby,0.932,0.578,9,-4.478,1,0.366,0.115,0.0,0.115,0.623,129.991,111173,4,"hip-hop,rap,trap,hip+hop,hip-hop,rap,trap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Little Saint Nick - 1991 Remix,The Beach Boys,0.602,0.5529999999999999,11,-9.336,1,0.0328,0.10800000000000001,0.0,0.0512,0.971,130.594,118840,4,"christmas,60s,classic+rock,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Another One Bites The Dust - Remastered 2011,Queen,0.9329999999999999,0.528,5,-6.472,0,0.161,0.11199999999999999,0.312,0.163,0.754,109.96700000000001,214653,4,"rock,80s,classic+rock,rock,hard+rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Urgency (feat. Syd),Lil Uzi Vert,0.619,0.784,1,-6.11,1,0.12300000000000001,0.0326,2.85e-06,0.315,0.47100000000000003,156.035,181161,4,"syd,lil+uzi+vert,trap,hip-hop,rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Not Ok,Kygo,0.618,0.66,11,-8.14,0,0.0372,0.0292,2.07e-06,0.325,0.408,105.0,210944,4,"tropical+house,kygo,chelsea+cutler,electronic,house,chillout",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
El Amante,Nicky Jam,0.6829999999999999,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91,219507,4,"latin,pop,latin+pop,pop+latino,reggaeton,latin,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Mary's Boy Child / Oh My Lord,Boney M.,0.7809999999999999,0.718,0,-8.722000000000001,1,0.0361,0.278,0.0,0.20199999999999999,0.925,112.542,241427,4,"disco,europop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
White Sand,Migos,0.8270000000000001,0.591,5,-7.504,0,0.0744,0.0307,0.0,0.273,0.402,142.113,202835,4,"hip-hop,rap,trap,travis+scott,ty+dolla+sign,hip-hop,trap,rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Peace & Love,Charlie Charles,0.68,0.785,8,-5.313,1,0.0615,0.14,0.0,0.309,0.319,152.96200000000002,182745,4,"trap,rap,italian,trap",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
All Time Low,Jon Bellion,0.617,0.5670000000000001,0,-4.188,1,0.0828,0.0584,0.0,0.0933,0.505,90.24600000000001,217603,4,"electronic,american,low+low+low+low+low+low+low+low+low,pop,hip-hop,hip+hop,american",1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Hold Up,Beyoncé,0.524,0.397,0,-11.936,1,0.405,0.745,0.0,0.521,0.552,80.744,221093,4,"rnb,dancehall,pop,reggae,rnb,pop,female+vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
That's On Me,Mac Miller,0.583,0.499,10,-10.086,1,0.0261,0.591,0.0104,0.33,0.342,155.19899999999998,217868,3,"mac+miller,vibes,hip-hop,rap,underground+hip-hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Surf,Mac Miller,0.828,0.182,1,-13.065999999999999,0,0.166,0.754,0.0706,0.15,0.231,147.279,330507,4,"mac+miller,hip-hop,rap,underground+hip-hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Love Again,Dua Lipa,0.659,0.667,11,-4.668,0,0.0339,0.00173,2.8499999999999998e-05,0.1,0.46799999999999997,115.98200000000001,258004,4,"pop,disco,2020,sample,pop,synthpop,british",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sorry,Justin Bieber,0.654,0.76,0,-3.6689999999999996,0,0.045,0.0797,0.0,0.299,0.41,99.945,200787,4,"pop,party,love+at+first+listen,dancehall,pop,rnb,justin+bieber",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
6 Kiss,Trippie Redd,0.687,0.449,2,-10.061,1,0.154,0.109,0.0,0.282,0.22899999999999998,142.048,199437,4,"juice+wrld,hip-hop,trap,rap",1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Diosa,Myke Towers,0.8009999999999999,0.745,6,-3.733,0,0.063,0.39799999999999996,0.00603,0.153,0.245,104.965,214013,4,"reggaeton,latin+rap,puerto+rico,latin+music,latin+trap,reggaeton,latin+rap,latin+music",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
I Don't Want Your Money (feat. H.E.R.),Ed Sheeran,0.46799999999999997,0.63,8,-6.5360000000000005,0,0.0843,0.31,0.0,0.13699999999999998,0.762,91.419,204507,4,"pop,2010s,ed+sheeran,her,acoustic,british,singer-songwriter",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Nobody's Love,Maroon 5,0.486,0.5670000000000001,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,211254,4,"2020,pop,fav,hope,pop,rock,pop+rock",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Forever Yours - Avicii Tribute,Kygo,0.529,0.612,10,-8.794,1,0.052000000000000005,0.253,0.0,0.24600000000000002,0.434,119.272,193847,4,"kygo,sandro+cavazza,tropical+house,avicii,electronic,house,chillout",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Familiar,Liam Payne,0.636,0.805,9,-4.593999999999999,1,0.327,0.0161,0.0,0.0793,0.9079999999999999,92.958,196552,4,"pop,latin,pop,rnb,british",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
So Am I,Ava Max,0.682,0.6559999999999999,6,-4.67,1,0.0435,0.0737,0.0,0.353,0.607,130.089,183027,4,"pop,ava+max,pop,female+vocalists,electropop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
On A Roll,Ashley O,0.737,0.81,5,-6.354,1,0.0896,0.077,0.0,0.0523,0.387,125.005,154448,4,"pop,electropop,pop,miley+cyrus,black+mirror",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
EN CASITA,Bad Bunny,0.779,0.764,0,-8.217,1,0.0938,0.221,0.000669,0.0909,0.675,158.093,176440,4,"latin,reggaeton,hip-hop,trap,puerto+rican,latin,reggaeton,trap",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Bon appétit,Katy Perry,0.797,0.792,6,-5.757999999999999,1,0.0607,0.111,7.879999999999999e-05,0.24,0.54,106.038,227822,4,"pop,flop,dance,hino,katy+perry,pop,female+vocalists,pop+rock",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
Man's Not Hot,Big Shaq,0.895,0.885,0,-4.1819999999999995,1,0.268,0.11,4.04e-05,0.106,0.633,134.97299999999998,186027,4,"hip-hop,rap,postmodern+rap,hip-hop,comedy,grime",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Drip Too Hard,Lil Baby,0.9,0.653,1,-6.962000000000001,0,0.289,0.0945,0.0,0.528,0.39899999999999997,112.50299999999999,145603,4,"gunna,hip-hop,rap,hip+hop",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Introduction,XXXTENTACION,0.475,0.00543,7,-20.584,1,0.0996,0.841,9.63e-05,0.113,0.568,135.578,31200,5,"hip-hop,rap,xxxtentacion,21st+century+in+music,post-nerdcore,hip-hop,cloud+rap,rap",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Bola Rebola,Tropkillaz,0.8340000000000001,0.777,5,-4.538,0,0.0593,0.22,0.00609,0.335,0.865,129.984,193440,4,"funk,pop,brasil,trap,brazilian,funk",0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Mayores,Becky G,0.743,0.855,5,-3.9760000000000004,0,0.0436,0.141,0.0045,0.099,0.871,96.98899999999999,202453,4,"reggaeton,latin,pop,latin+pop,pop,hip-hop,female+vocalists",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"Go Loko (feat. Tyga, Jon Z)",YG,0.88,0.67,2,-5.1770000000000005,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,299227,4,"hip-hop,rap,west+coast,russian,hip-hop,rap,west+coast",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
